Supplemental Data. Flowers et al. (2015). Plant Cell Plant Cell 10.1105/tpc.15.00492
Gene_ID	Transcript_ID	piN	piS	piNpiS	Nonsynonymous	Synonymous
g5026	g5026.t1	0.00510048894901811	0.0231468050534631	0.220353907903804	23	48
g5033	g5033.t1	0.0264674349212202	0.0415775126108396	0.636580527771158	22	18
g5034	g5034.t1	0.00508863867793891	0.00737324555572274	0.690149085566446	3	1
g5036	g5036.t1	0.00287980967857974	0.0428705086782856	0.0671746094778295	18	79
g5037	g5037.t1	0.0166948889454283	0.0312396358380948	0.534413686252704	32	23
g5038	g5038.t1	0.00566149704026795	0.0448193320591213	0.126318193069006	26	77
g5039	g5039.t1	0.0070928531255816	0.0936790153406515	0.0757144286774297	9	46
g5040	g5040.t1	0.00418267130355821	0.0387756822514254	0.107868412899542	16	67
g5041	g5041.t1	0.005131227471732	0.0603241961624217	0.0850608511701719	36	163
g5042	g5042.t1	0.00549554884189747	0.0431431900054954	0.127379288392849	29	94
g5043	g5043.t1	0.00655767612630125	0.0568564562217904	0.115337405143939	9	38
g5044	g5044.t1	0.00492414793630284	0.0360266759239819	0.136680607078295	13	32
g5045	g5045.t1	0.00411761253011721	0.0231468868909427	0.177890553901156	15	30
g5046	g5046.t1	0.00519146751366177	0.022807916053926	0.227616916047363	19	32
g5047	g5047.t1	0.00281678288401657	0.0350365694430865	0.0803955104278161	9	32
g5048	g5048.t1	0	0.0222628829041931	0	0	9
g5049	g5049.t1	0.00459436614905721	0.0312936334447183	0.1468147237416	20	67
g5050	g5050.t1	0.00275565755607717	0.00335830314057168	0.820550569954827	5	2
g5051	g5051.t1	0.0044691644752427	0.0119656779368786	0.373498643271066	20	18
g5052	g5052.t2	0.000763852608140777	0.029155540775554	0.0261992262129895	1	50
g5053	g5053.t1	0.0052712702546661	0.0257946060374596	0.204355524833797	18	31
g5054	g5054.t1	0.00934693475527704	0.0427533217545016	0.218624761110939	9	18
g5056	g5056.t1	0.00302088779426745	0.0109484704078582	0.275918706607567	4	5
g5057	g5057.t1	0.0185066526888312	0.0370791211442726	0.499112495596185	131	106
g5058	g5058.t1	0.00842127580334713	0.0423799398736698	0.198709007810065	15	38
g5059	g5059.t1	0	0.0168116672971042	0	0	11
g5060	g5060.t1	0.00635104281732092	0.046096228875733	0.137777926138864	87	273
g5061	g5061.t1	0.0223232307592583	0.0279610734316033	0.79836816043075	25	18
g5062	g5062.t1	0.00610637161010339	0.0335917296522655	0.181781994357399	43	82
g5063	g5063.t1	0.0130806234033491	0.0391995194788793	0.333693463012906	149	187
g5064	g5064.t1	0.00415408005164807	0.0234869086470292	0.176867893262467	14	24
g5065	g5065.t1	0.0134239980183308	0.0377380955481782	0.355714771064511	49	54
g5066	g5066.t1	0.0104830910426834	0.0373159312361947	0.280928029809296	25	28
g5067	g5067.t1	0.00897043211237843	0.0628150102836599	0.142807142303564	6	12
g5068	g5068.t1	0.0153199430304619	0.0218162312475605	0.702226835451928	37	22
g5069	g5069.t1	0.0119179296451555	0.0304219113683733	0.391754794787334	79	73
g5070	g5070.t1	0.0043168511614428	0.0323418512358003	0.13347569778765	16	44
g5071	g5071.t1	0.00294169096528979	0.0266704619420411	0.110297713316047	15	48
Cre05.g230600	Cre05.g230600.t1.3	0.00147701083676755	0.0511499030939041	0.0288761218971611	5	53
Cre05.g230650	Cre05.g230650.t1.3	0.00402874601070465	0.0579013285482829	0.0695795089977106	4	15
Cre05.g230700	Cre05.g230700.t1.2	0.023493235399168	0.0345861441508721	0.679267260804949	75	43
Cre05.g230750	Cre05.g230750.t1.3	0.0176427834135159	0.0534365031543295	0.33016350943777	16	27
Cre05.g230800	Cre05.g230800.t1.3	0.0155938941565002	0.042517941128838	0.366760330874148	127	140
Cre05.g230850	Cre05.g230850.t1.3	0.0151936172091483	0.0595965805081154	0.254941090237206	46	89
Cre05.g230900	Cre05.g230900.t1.3	0.00459095447262329	0.040958667459635	0.112087495940821	12	41
Cre05.g230971	Cre05.g230971.t1.2	0.0331920935954828	0.00356533145665101	9.30967961858467	10	1
Cre05.g230981	Cre05.g230981.t1.2	0.0125169791797406	0.0222442902365318	0.562705262637868	11	10
Cre05.g231000	Cre05.g231000.t1.2	0.00504909163977188	0.0181774292999531	0.277767089969367	14	24
Cre05.g231100	Cre05.g231100.t1.3	0.0135931771816249	0.0221984461354029	0.612348139086457	43	32
Cre05.g232000	Cre05.g232000.t2.1	0.00836594194281052	0.0484494508039445	0.172673617636331	26	47
Cre05.g232100	Cre05.g232100.t1.2	0.0143893259429504	0.0796207778660509	0.180723252505246	10	21
Cre05.g232150	Cre05.g232150.t1.2	0.00135459482158693	0.0507986611213716	0.0266659551981191	4	59
Cre05.g232200	Cre05.g232200.t1.2	0.000340062484875164	0.058988477263817	0.00576489681797151	3	97
Cre05.g232300	Cre05.g232300.t1.3	0.00688360649922423	0.0566166429951362	0.121582738485847	64	238
Cre05.g232350	Cre05.g232350.t1.1	0	0	NA	NA	NA
Cre05.g232400	Cre05.g232400.t1.2	0	0	NA	NA	NA
Cre05.g232550	Cre05.g232550.t1.2	0.0154425507016411	0.0608755032191793	0.253674300580989	34	66
Cre05.g232750	Cre05.g232750.t1.2	0.000807569530514086	0.0306201286411992	0.0263738124675122	4	42
Cre05.g232800	Cre05.g232800.t1.3	0.00278784457420708	0.0759027355996955	0.036729171250295	2	23
Cre05.g232850	Cre05.g232850.t1.2	0.00176904176904177	0.0900149031296572	0.0196527653481296	1	18
Cre05.g232900	Cre05.g232900.t1.3	0.01324946304111	0.0379232841556737	0.34937541239101	222	278
Cre05.g232950	Cre05.g232950.t1.2	0.00125994374430078	0.0327823765987719	0.0384335693449382	4	38
Cre05.g233000	Cre05.g233000.t2.1	0.0137035464341127	0.00974688874418666	1.40594058204326	17	5
Cre05.g233100	Cre05.g233100.t1.2	0.00207425747186356	0.0316319949820248	0.0655746649252528	12	80
Cre05.g233150	Cre05.g233150.t2.1	0.0041587549196969	0.0456759178846062	0.0910491811068453	9	41
Cre05.g233350	Cre05.g233350.t1.2	0.0192745408702362	0.0314207698590593	0.613433119452322	70	52
Cre05.g233400	Cre05.g233400.t1.3	0.0111742758920948	0.0405096268139355	0.275842479206715	38	45
Cre05.g233450	Cre05.g233450.t1.2	0.00303131477470094	0.0333887390404769	0.0907885371479917	7	35
Cre05.g233500	Cre05.g233500.t1.2	0.0127476029032021	0.0383765583354053	0.332171603086186	187	232
Cre05.g233600	Cre05.g233600.t1.3	0.010254592095684	0.0379925738013535	0.269910434320684	108	157
Cre05.g233650	Cre05.g233650.t1.3	0.00377228027367266	0.0509790591940862	0.0739966632046097	50	285
Cre05.g233700	Cre05.g233700.t1.3	0.00212053202520948	0.0342173519070862	0.0619724177068866	3	13
Cre05.g233750	Cre05.g233750.t1.3	0.0101921958842842	0.033884983198819	0.300787986952267	38	76
Cre05.g233800	Cre05.g233800.t1.2	0.00134792655124415	0.0317865719802905	0.0424055337606064	3	49
Cre05.g233850	Cre05.g233850.t1.3	0.0136207914599115	0.0367108525220953	0.371029015240479	92	101
Cre05.g233900	Cre05.g233900.t1.2	0.00133120968928754	0.0293175376901702	0.0454065993998493	3	25
Cre05.g233950	Cre05.g233950.t1.2	0.000558289623908195	0.004643571964278	0.120228485356315	1	2
Cre05.g234000	Cre05.g234000.t2.1	0.000745894825029453	0	NA	2	0
Cre05.g234050	Cre05.g234050.t1.2	0.00257755335394118	0.0238932190270238	0.107878028114417	7	19
Cre05.g234100	Cre05.g234100.t1.2	0.00154060943200954	0.041519908187001	0.0371053188526046	4	52
Cre05.g234150	Cre05.g234150.t1.3	0.0100658998649804	0.0360053153654946	0.279567051775555	37	51
Cre05.g234200	Cre05.g234200.t1.2	0.0061971354750974	0.0290941538767015	0.213002773731119	43	91
Cre05.g234250	Cre05.g234250.t1.1	0.0136662385112012	0.0367019255399574	0.372357534656398	25	26
Cre05.g234300	Cre05.g234300.t1.2	0.000935476804414493	0.0315516149990156	0.0296490941729506	4	36
Cre05.g234350	Cre05.g234350.t1.3	0.00362617793633254	0.0289428748822323	0.125287413606539	17	42
Cre05.g234400	Cre05.g234400.t1.3	0.00784033672911049	0.0305613981292078	0.256543784285099	135	195
Cre05.g234450	Cre05.g234450.t1.2	0.00270961773520322	0.0297754623387264	0.0910017014808551	4	13
Cre05.g234500	Cre05.g234500.t1.3	0.00361685080871066	0.037145340732884	0.097370241794787	21	76
Cre05.g234550	Cre05.g234550.t1.2	0	0.00949752174042085	0	0	8
Cre05.g234600	Cre05.g234600.t1.3	0.0194589760685249	0.0489695405814071	0.397368973396355	203	213
Cre05.g234700	Cre05.g234700.t1.3	0.00137585933558024	0.0481515900020005	0.0285734974800018	17	246
Cre05.g234750	Cre05.g234750.t1.2	0.00251958074877863	0.0356870307977538	0.0706021401180067	7	33
Cre05.g234850	Cre05.g234850.t1.3	0.00682122804525909	0.0211870962625713	0.321952001384414	92	108
Cre05.g235355	Cre05.g235355.t1.2	0.00249441873807356	0.00646809611590828	0.385649608999863	3	3
Cre05.g235450	Cre05.g235450.t1.2	0.000793167192868599	0.0192794901151472	0.0411404652369636	4	32
Cre05.g235500	Cre05.g235500.t1.3	0.00594664666666848	0.0287168329560309	0.207078777655375	41	88
Cre05.g235550	Cre05.g235550.t1.3	0.00706889627162926	0.0308467646411266	0.229161675588	133	249
Cre05.g235600	Cre05.g235600.t1.3	0.00538642061617954	0.0147595319395181	0.364945219011829	19	22
Cre05.g235650	Cre05.g235650.t1.3	0.00772410645191812	0.013436664764557	0.574852955496266	28	23
Cre05.g235700	Cre05.g235700.t1.2	0.0109919714590519	0.0218927565275952	0.502082569876332	31	30
Cre05.g235800	Cre05.g235800.t1.2	0.00606349762469298	0.0534157677088513	0.113515126427514	15	47
Cre05.g235850	Cre05.g235850.t1.3	0.0052796713388413	0.0209934607465405	0.251491233512385	23	41
Cre05.g235900	Cre05.g235900.t1.3	0.0100970281257866	0.0413920447874533	0.243936441836456	80	143
Cre05.g235950	Cre05.g235950.t1.2	0.00718991522603142	0.0376912851658774	0.190758027867423	19	61
Cre05.g236000	Cre05.g236000.t1.3	0.0128305068264344	0.0502525074078237	0.25532072901972	198	364
Cre05.g236039	Cre05.g236039.t1.2	0.0159262359119211	0.0538962460310735	0.295498055703897	45	65
Cre05.g236050	Cre05.g236050.t1.3	0.0100552852500398	0.0569413250741261	0.176590292497582	233	570
Cre05.g236100	Cre05.g236100.t1.3	0.00963550466205131	0.0495682103317664	0.194388794704502	110	213
Cre05.g236150	Cre05.g236150.t1.1	0.00116497164843411	0.0687409150537172	0.0169472816520372	2	27
Cre05.g236250	Cre05.g236250.t1.3	0.00855906040011201	0.0453231199261912	0.188845348997387	111	209
Cre05.g236300	Cre05.g236300.t1.3	0.0170482146533057	0.0330225486192949	0.516259809315401	122	86
Cre05.g236350	Cre05.g236350.t1.3	0.00641249685736553	0.0106812108474815	0.600352988900833	21	17
Cre05.g236380	Cre05.g236380.t1.2	0.0237236758777018	0.0264992590084816	0.895258085145272	16	5
Cre05.g236400	Cre05.g236400.t1.3	0.00962269256363427	0.0191087794230374	0.503574422552244	122	82
Cre05.g236450	Cre05.g236450.t1.3	0.0124227009852281	0.00614799744621213	2.02060932749441	9	2
Cre05.g236501	Cre05.g236501.t1.2	0.0163833904888291	0.0265005058960303	0.618229348266263	297	193
Cre05.g236544	Cre05.g236544.t1.2	0.024959585430791	0.00616828753344973	4.04643676148993	11	0
Cre05.g236550	Cre05.g236550.t1.2	0.00326728139312285	0.0143468371459373	0.227735309175658	17	21
Cre05.g236600	Cre05.g236600.t1.3	0.0154218575750084	0.0293045766935508	0.526261059365595	102	74
Cre05.g236650	Cre05.g236650.t1.3	0.0111540976112117	0.0597366019024851	0.186721327560945	64	131
Cre05.g236700	Cre05.g236700.t2.1	0.0126432184886918	0.0513271682335815	0.246326047662606	112	207
Cre05.g236750	Cre05.g236750.t1.3	0.01992701388682	0.0388855702228271	0.512452659756091	117	92
Cre05.g236900	Cre05.g236900.t1.3	0.0212837837269182	0.0355283004673984	0.599065630692036	269	170
Cre05.g236907	Cre05.g236907.t1.2	0.0215365937305096	0.0477675566572113	0.4508623684703	174	166
Cre05.g236926	Cre05.g236926.t1.2	0.0165155214808719	0.0344303500651485	0.479679162414021	107	84
Cre05.g236950	Cre05.g236950.t1.3	0.00991710854018409	0.0427851300522739	0.23178867349632	71	113
Cre05.g237000	Cre05.g237000.t1.2	0	0.0342164494997603	0	0	22
Cre05.g237050	Cre05.g237050.t1.3	0.000285757768255526	0.0503095276388722	0.00567999306824602	1	34
Cre05.g237100	Cre05.g237100.t1.2	0.0016899625444707	0.0584848606056034	0.0288957266371391	2	17
Cre05.g237150	Cre05.g237150.t1.2	0.00194067656475243	0.0142896308381518	0.135810126009066	3	3
Cre05.g237200	Cre05.g237200.t2.1	0.0115983115981895	0.0270750178286822	0.428376877591665	62	42
Cre05.g237250	Cre05.g237250.t1.3	0.00530490575182385	0.014968687673479	0.3544001897523	23	24
Cre05.g237350	Cre05.g237350.t2.1	0.00161145969264526	0.0359244565380467	0.0448568982787145	2	18
Cre05.g237450	Cre05.g237450.t1.2	0.00240653215979151	0.0282849854268997	0.0850816121511181	5	16
Cre05.g237500	Cre05.g237500.t1.2	0	0	NA	0	0
Cre05.g237550	Cre05.g237550.t1.2	0.00305022979138128	0.0113437614433	0.268890509257214	5	8
Cre05.g237600	Cre05.g237600.t1.3	0.010433327553523	0.0274620515553036	0.379917994564686	59	56
Cre05.g237650	Cre05.g237650.t1.3	0.00675224814541504	0.0272888863066996	0.247435826787747	49	80
Cre05.g237700	Cre05.g237700.t1.2	0	0.0159245177856958	0	0	4
Cre05.g237750	Cre05.g237750.t1.2	0.0063573043521371	0.0460929454744822	0.137923586498862	6	20
Cre05.g237800	Cre05.g237800.t1.3	0.0133872206551925	0.0387280197885366	0.3456727384537	86	102
Cre05.g237850	Cre05.g237850.t1.2	0.00307049422572745	0.00413637839763032	0.742314636273727	6	3
Cre05.g237900	Cre05.g237900.t1.3	0.00282134701686637	0.00424366674913066	0.664837081621533	2	1
Cre05.g237950	Cre05.g237950.t1.3	0.0042171437591022	0.0437091885410968	0.0964818588461579	36	144
Cre05.g238000	Cre05.g238000.t1.2	0.0101617729008233	0.0319751533494583	0.3178021631285	39	40
Cre05.g238100	Cre05.g238100.t1.2	0.00295101594244434	0.0413910753572585	0.0712959476644001	20	121
Cre05.g238140	Cre05.g238140.t1.2	0.00264296309972045	0.00380119428234664	0.69529808355095	3	2
Cre05.g238150	Cre05.g238150.t1.2	0.0136468766969384	0.0568547834546918	0.240030404966959	38	70
Cre05.g238200	Cre05.g238200.t1.2	0.000481394648773919	0.0304967567996078	0.0157851096081177	2	21
Cre05.g238250	Cre05.g238250.t1.2	0.00565162580636637	0.043653325102693	0.129466101220723	15	55
Cre05.g238400	Cre05.g238400.t1.3	0.0169065709501005	0.032388624859436	0.521991008370182	45	27
Cre05.g238450	Cre05.g238450.t1.3	0.0175967277971204	0.0454693341464957	0.387002099930169	79	85
Cre05.g238500	Cre05.g238500.t1.3	0.0139430606757873	0.0480595874912827	0.290120273677263	66	86
Cre05.g238550	Cre05.g238550.t1.3	0.0207172774001888	0.0491611430829669	0.421415697458972	65	70
Cre05.g238650	Cre05.g238650.t1.3	0.00723449441714502	0.0355618586788519	0.20343409163389	17	41
Cre05.g238750	Cre05.g238750.t1.2	0	0.00606060606060606	0	0	1
Cre05.g238800	Cre05.g238800.t1.3	0.0154763454491085	0.0393046004793364	0.393754045591811	71	65
Cre05.g238900	Cre05.g238900.t1.3	0.00518733278732169	0.0475589403124197	0.109071664617537	19	83
Cre05.g238935	Cre05.g238935.t1.2	0.00913402149514987	0.0305240457830353	0.299240197714105	36	49
Cre05.g238950	Cre05.g238950.t1.3	0.00285860342445273	0.0369071931038362	0.077453829024879	6	25
Cre05.g239000	Cre05.g239000.t1.3	0.0131024658609771	0.0516701942802236	0.25357879999286	127	195
Cre05.g239050	Cre05.g239050.t1.2	0.00678152539128942	0.0411362678059258	0.164855144936423	44	97
Cre05.g239100	Cre05.g239100.t1.3	0.00928031341530217	0.0218063765825974	0.425577967075389	38	36
Cre05.g239122	Cre05.g239122.t1.2	0.00303485011730236	0.0214265647163264	0.141639602870632	10	23
Cre05.g239200	Cre05.g239200.t1.2	0.00486015361173059	0.0342253019865768	0.1420046962226	7	12
Cre05.g239250	Cre05.g239250.t1.2	0.00602483685402725	0.0498562904607389	0.120844065981438	40	123
Cre05.g239300	Cre05.g239300.t1.3	0.0114141997162829	0.043301736718544	0.263596811150413	87	116
Cre05.g239350	Cre05.g239350.t1.3	0.0204631469292261	0.0371706565805175	0.550518845016894	46	30
Cre05.g239400	Cre05.g239400.t1.3	0.0086636026802345	0.0428053156794147	0.202395486231652	15	27
Cre05.g239450	Cre05.g239450.t1.3	0.0169563261020123	0.0592900810217808	0.285989255028734	163	230
Cre05.g239500	Cre05.g239500.t1.1	0.00404937103357544	0.0482382797825917	0.0839451790533537	20	82
Cre05.g239550	Cre05.g239550.t1.3	0.0146362116699423	0.0604718104309063	0.242033627993745	50	77
Cre05.g239600	Cre05.g239600.t2.1	0.0163503728071536	0.0566642037556016	0.28854853193869	48	72
Cre05.g239650	Cre05.g239650.t1.3	0.00717754581707326	0.0572567644346685	0.125357167627993	17	62
Cre05.g239700	Cre05.g239700.t1.2	0.012877913145189	0.0536078538820146	0.240224374091379	42	69
Cre05.g239750	Cre05.g239750.t1.2	0.00649374696228692	0.0723669275072606	0.0897336281360763	28	105
Cre05.g239800	Cre05.g239800.t2.1	0.0113449787670897	0.0610973595416179	0.185686891417325	61	119
Cre05.g239850	Cre05.g239850.t3.1	0.00475740004335662	0.0472161443877406	0.100757910351355	26	92
Cre05.g239900	Cre05.g239900.t1.3	0.00823317068294466	0.0622030127398197	0.132359677133036	31	101
Cre05.g239950	Cre05.g239950.t1.3	0.0145878771566441	0.0267875892516053	0.544575960890915	91	63
Cre05.g239978	Cre05.g239978.t2.1	0.00769548044026913	0.0347265234919012	0.221602385337071	10	15
Cre05.g240000	Cre05.g240000.t1.2	0.00656743031892937	0.0644526048429947	0.101895498792136	15	49
Cre05.g240050	Cre05.g240050.t1.3	0.0236919257266223	0.0507408690229245	0.466919983493353	93	73
Cre05.g240100	Cre05.g240100.t1.3	0.0139265415921837	0.0540287363261221	0.257761749379477	78	148
Cre05.g240150	Cre05.g240150.t1.2	0	0.0697837178418894	0	0	27
Cre05.g240200	Cre05.g240200.t1.2	0.0106739543498991	0.0397748180004692	0.268359602544837	24	39
Cre05.g240300	Cre05.g240300.t1.3	0.0143662559853355	0.0621733032543441	0.231067921975527	6	19
Cre05.g240350	Cre05.g240350.t1.3	0.0204925558665496	0.0605798084850083	0.338273698432389	56	76
Cre05.g240450	Cre05.g240450.t1.2	0.00385030684539126	0.0463331005863544	0.0831005651826636	3	11
Cre05.g240500	Cre05.g240500.t1.3	0.0112889745135414	0.040493020871418	0.278788153380518	56	72
Cre05.g240533	Cre05.g240533.t1.2	0.0199382344743173	0.0502366149728956	0.396886503700033	93	85
Cre05.g240550	Cre05.g240550.t1.2	0.00303740031315183	0.0786321044102014	0.0386279921659806	3	30
Cre05.g240600	Cre05.g240600.t1.3	0.0117033418370575	0.0570813518274052	0.205029163858005	5	25
Cre05.g240650	Cre05.g240650.t1.2	0.00676071769515485	0.0589995287899853	0.114589350691601	32	90
Cre05.g240700	Cre05.g240700.t1.3	0.0101110127614757	0.0501109840874124	0.201772384749785	102	197
Cre05.g240750	Cre05.g240750.t1.2	0.0249970461237966	0.0424313900026886	0.589116833603912	118	71
Cre05.g240800	Cre05.g240800.t1.2	0.000503663089818372	0.032080471552954	0.0156999902257358	1	13
Cre05.g240850	Cre05.g240850.t1.2	0.000795541343634842	0.0549541402548977	0.0144764587334972	3	78
Cre05.g240900	Cre05.g240900.t2.1	0.00554462634605243	0.0536137167443751	0.103418055727952	31	137
Cre05.g240950	Cre05.g240950.t1.3	0.0022149014082762	0.00227345247507295	0.974245748508613	3	1
Cre05.g241000	Cre05.g241000.t1.2	0.00434094449938756	0.0354162912944512	0.122569143767678	5	9
Cre05.g241050	Cre05.g241050.t1.2	0.029424153636983	0.0578000487758737	0.509067972435084	53	46
Cre05.g241100	Cre05.g241100.t1.2	0.0045603766378747	0.0719470931684852	0.0633851409006232	2	14
Cre05.g241150	Cre05.g241150.t1.3	0.00697241834973133	0.0482525945730901	0.14449830960219	62	217
Cre05.g241250	Cre05.g241250.t1.3	0.0197697163624963	0.0575839980312445	0.343319620700345	151	197
Cre05.g241300	Cre05.g241300.t1.2	0	0.0291979545396907	0	0	5
Cre05.g241350	Cre05.g241350.t1.3	0.0024351232159607	0.068074768242906	0.0357713038004277	25	248
Cre05.g241400	Cre05.g241400.t1.3	0.00974605635422671	0.0369187854102382	0.263986375660234	64	99
Cre05.g241500	Cre05.g241500.t1.3	0.0205887028900026	0.0486421229932048	0.423269002729975	44	30
Cre05.g241550	Cre05.g241550.t1.2	0.0189527735615549	0.0668488742206916	0.283516720101899	15	16
Cre05.g241600	Cre05.g241600.t1.2	0.0237457033689473	0.0290813918460238	0.816525684006903	14	6
Cre05.g241650	Cre05.g241650.t1.3	0.00448224172174906	0.0274433635486365	0.163326981177268	25	57
Cre05.g241700	Cre05.g241700.t1.3	0.0162075911196594	0.0313815984137975	0.516467992036169	95	71
Cre05.g241750	Cre05.g241750.t1.2	0.000198994830048684	0.0213096543410884	0.00933824767232334	1	18
Cre05.g241850	Cre05.g241850.t1.2	0.0013080808149933	0.0278842776591286	0.0469110525646006	2	28
Cre05.g241900	Cre05.g241900.t1.3	0.00260952734672217	0.0237346689949358	0.109945807429586	11	22
Cre05.g241950	Cre05.g241950.t1.2	0.000715650872307513	0.0244893034141987	0.02922299831087	1	18
Cre05.g242000	Cre05.g242000.t1.2	0	0.0195180752654128	0	0	34
Cre05.g242050	Cre05.g242050.t1.2	0.011578509889728	0.0291882788123701	0.396683544245882	48	54
Cre05.g242100	Cre05.g242100.t1.3	0.00472509303219238	0.023569410019188	0.200475660118163	38	82
Cre05.g242150	Cre05.g242150.t1.3	0.0137636317444986	0.0273941588507239	0.502429434665225	75	62
Cre05.g242178	Cre05.g242178.t1.2	0.0137340659386852	0.0430532431997703	0.319001889705686	48	61
Cre05.g242300	Cre05.g242300.t1.2	0.000278428160487047	0.0312523004748434	0.00890904529447898	2	44
Cre05.g242350	Cre05.g242350.t1.2	0.000822691012539409	0.0260081651820936	0.0316320281257605	6	70
Cre05.g242400	Cre05.g242400.t1.2	0.0010466438376914	0.0138012800013475	0.0758367222162875	1	7
Cre05.g242500	Cre05.g242500.t1.2	0.0012151538646966	0.0218770913075465	0.0555445807495183	5	20
Cre05.g242550	Cre05.g242550.t1.2	0.00214953931489385	0.0144166084137649	0.149101595410019	6	16
Cre05.g242600	Cre05.g242600.t1.2	0.00918352422538695	0.0267720951457732	0.343025981918224	19	24
Cre05.g242650	Cre05.g242650.t1.3	0.00757489219988079	0.0286350705425394	0.264531990191111	107	154
Cre05.g242700	Cre05.g242700.t1.3	0.0254958501665692	0.0281687068129102	0.905112554009188	92	36
Cre05.g242750	Cre05.g242750.t1.3	0.00680856703439814	0.0401768043771719	0.169465121478569	49	123
Cre05.g242850	Cre05.g242850.t1.2	0.00215169445938677	0	NA	2	0
Cre05.g242900	Cre05.g242900.t1.2	0.00764966081356476	0.02181535859208	0.350654827940437	19	17
Cre05.g242950	Cre05.g242950.t1.3	0.0042518169180312	0.0126580183907906	0.335899094689625	12	13
Cre05.g243050	Cre05.g243050.t1.2	0.00219385898601971	0.0243069941095053	0.0902562849250783	4	11
Cre05.g243100	Cre05.g243100.t1.3	0.0113161396680441	0.04705741273768	0.240475177229261	9	14
Cre05.g243352	Cre05.g243352.t1.2	0.0054180460983056	0.015864091924469	0.341528914740386	16	25
Cre05.g243353	Cre05.g243353.t1.2	0.0157920035110864	0.0311269210907682	0.507342292706556	81	63
Cre05.g243354	Cre05.g243354.t1.2	0.0152999205680707	0.0284291492782669	0.53817722149593	41	33
Cre05.g243450	Cre05.g243450.t1.3	0.00505450871251812	0.0590474483112141	0.0856007982915357	23	138
Cre05.g243472	Cre05.g243472.t1.2	0.0214974043004691	0.0265979328501987	0.808235903953285	28	10
Cre05.g243550	Cre05.g243550.t1.2	0.00626000969965528	0.0204696979118134	0.305818372436387	7	8
Cre05.g243650	Cre05.g243650.t1.2	0.00405052101098124	0.0212183854728171	0.190896758670464	4	7
Cre05.g243700	Cre05.g243700.t1.3	0.0159820098634993	0.0424090748335469	0.376853537273041	103	94
Cre05.g243800	Cre05.g243800.t1.2	0.000461021691364534	0.0313734111605976	0.0146946625919829	1	15
Cre05.g243850	Cre05.g243850.t1.3	0.00644860626894533	0	NA	4	0
Cre05.g243900	Cre05.g243900.t1.3	0.00347184735573125	0.0216052805883971	0.160694388648476	11	30
Cre05.g243950	Cre05.g243950.t1.2	0.0050313759896068	0.0295717956217771	0.170141037560182	8	22
Cre05.g244100	Cre05.g244100.t1.3	0.0167114378149198	0.041767241487667	0.400108726832112	191	202
Cre05.g244150	Cre05.g244150.t1.3	0.0106142884741237	0.0337167148694715	0.314807908042496	35	39
Cre05.g244236	Cre05.g244236.t1.2	0.00802752129215351	0.0315455723005329	0.254473788450429	14	31
Cre05.g244250	Cre05.g244250.t1.2	0.00139367630277156	0.0630346265576379	0.0221096939710938	42	597
Cre05.g244300	Cre05.g244300.t1.3	0.0242205769396437	0.0539024292842044	0.449341101343298	174	152
Cre05.g244350	Cre05.g244350.t1.2	0.0065104842763626	0.0273303310319781	0.238214614698408	9	20
Cre05.g244400	Cre05.g244400.t1.1	0.00275767956440699	0.0571584696030234	0.0482462106413906	6	30
Cre05.g244450	Cre05.g244450.t1.3	0.0133390644074025	0.0489870030207584	0.272298029780471	29	36
Cre05.g244500	Cre05.g244500.t1.2	0.0114168349187704	0.0351174128059942	0.325104670490464	105	151
Cre05.g244550	Cre05.g244550.t1.3	0.00294762752946932	0.00768397067572362	0.383607337126093	19	15
Cre05.g244650	Cre05.g244650.t1.3	0.00231944205706126	0	NA	2	0
Cre05.g244700	Cre05.g244700.t1.3	0.00423459001647438	0.0349309408047731	0.121227482538797	4	15
Cre05.g244750	Cre05.g244750.t1.3	0.00778942622780489	0.0321022743475109	0.242644061398374	25	41
Cre05.g244800	Cre05.g244800.t1.2	0.00165341772596825	0.0498829688692861	0.0331459366482552	8	67
Cre05.g244900	Cre05.g244900.t1.3	0.000955541266071435	0.0418366634736492	0.0228398057286113	2	36
Cre05.g244950	Cre05.g244950.t1.2	0	0.0367287785161686	0	0	19
Cre05.g245000	Cre05.g245000.t1.1	0.00383112276829745	0.0505264198619895	0.0758241486090243	7	22
Cre05.g245100	Cre05.g245100.t1.3	0.0118179089055784	0.0312619267836428	0.378028807608937	71	73
Cre05.g245150	Cre05.g245150.t1.3	0.00373918263910084	0.0742226122375916	0.0503779444885538	10	74
Cre05.g245259	Cre05.g245259.t1.2	0.00269458597581925	0.0311435010104923	0.0865216140892909	44	183
Cre05.g245350	Cre05.g245350.t1.3	0.00281711617382052	0.047293554865191	0.0595665980671284	14	75
Cre05.g245400	Cre05.g245400.t1.3	0.0159696415002142	0.0528625652952276	0.302097361545485	35	49
Cre05.g245450	Cre05.g245450.t1.2	0.00563785630121792	0.0534025991166343	0.105572694859	13	50
Cre05.g245500	Cre05.g245500.t2.1	0.00887236481347534	0.0352151355205466	0.251947484578007	100	174
Cre05.g245550	Cre05.g245550.t1.3	0.00480796062097653	0.0437350487809049	0.109933811782456	58	251
Cre05.g245600	Cre05.g245600.t2.1	0.00452928035757213	0.0582485639625056	0.0777578029303455	34	197
Cre05.g245700	Cre05.g245700.t1.3	0.00892729423607775	0.0320231677427862	0.278776113212247	72	93
