Supplemental Data. Flowers et al. (2015). Plant Cell Plant Cell 10.1105/tpc.15.00492
ID	n	Annotation_Type	Median_ratio	IQR	Mean_ratio	Standard_error
PF09273	9	PFAM	0.169171014756984	0.108556287240069	0.16079684808708	0.0307388953424553
PF08423	6	PFAM	0.0866607211481033	0.159736723016415	0.161098892062884	0.0874254290320948
PF00349	1	PFAM	0.161143567067722	0	0.161143567067722	NA
PF03727	1	PFAM	0.161143567067722	0	0.161143567067722	NA
PF07986	4	PFAM	0.179489729054645	0.0678088494790235	0.161320403789275	0.0486384968225513
PF00318	2	PFAM	0.161328960000601	0.026703321110677	0.161328960000601	0.026703321110677
PF01937	3	PFAM	0.175766081395428	0.0659488919295453	0.161353344252946	0.0387515659498149
PF08241	38	PFAM	0.143794735421194	0.182960765457381	0.161383932253072	0.0219819023740598
PF04339	1	PFAM	0.161433325292343	0	0.161433325292343	NA
PF04484	1	PFAM	0.161588467090626	0	0.161588467090626	NA
PF03385	2	PFAM	0.161603254409095	0.0656769850878864	0.161603254409095	0.0656769850878864
PF02841	4	PFAM	0.161366389890079	0.133350684735525	0.161717449740721	0.0535478429028696
PF05182	1	PFAM	0.161753919196627	0	0.161753919196627	NA
PF01131	2	PFAM	0.161857324467487	0.129441011692143	0.161857324467487	0.129441011692143
PF02492	12	PFAM	0.125621941704696	0.186300604309188	0.16226294463147	0.0417541633984768
PF00050	2	PFAM	0.162263910052142	0.0348755851345505	0.162263910052142	0.0348755851345505
PF06148	1	PFAM	0.162268012074735	0	0.162268012074735	NA
PF12022	1	PFAM	0.162268012074735	0	0.162268012074735	NA
PF05787	1	PFAM	0.162750989474028	0	0.162750989474028	NA
PF03828	3	PFAM	0.152869004087205	0.0500863942276145	0.162775831281067	0.0293385741843441
PF08317	1	PFAM	0.16281310674177	0	0.16281310674177	NA
PF03982	8	PFAM	0.12117506913763	0.128598817008627	0.163049801476561	0.0511496972610034
PF06027	2	PFAM	0.163111802780188	0.0804851794513572	0.163111802780188	0.0804851794513572
PF12325	2	PFAM	0.163356156271529	0.0148839187058975	0.163356156271529	0.0148839187058975
PF03969	3	PFAM	0.203944031705497	0.0826391139048954	0.163435219559053	0.0518328918838324
PF00027	29	PFAM	0.173512362381116	0.154650977324584	0.163773333380054	0.0195218065300436
PF09335	6	PFAM	0.163748099562147	0.116140220881465	0.163929270668854	0.0300905749375661
PF04800	2	PFAM	0.163930742995272	0.0362323401926795	0.163930742995272	0.0362323401926795
PF05983	1	PFAM	0.163987845193714	0	0.163987845193714	NA
PF00370	3	PFAM	0.195763816069272	0.0754179247703258	0.164052149704972	0.0463396364334861
PF02782	4	PFAM	0.180181732488491	0.0610820877563344	0.164189024505657	0.0327673570356979
PF00168	28	PFAM	0.151860232960395	0.148028742911439	0.164244973804686	0.0204488236811515
PF11744	2	PFAM	0.164474639410034	0.0252060237636785	0.164474639410034	0.0252060237636785
PF10396	1	PFAM	0.164485786030079	0	0.164485786030079	NA
PF10155	1	PFAM	0.164519990062186	0	0.164519990062186	NA
PF02148	2	PFAM	0.164706676737561	0.059627104524105	0.164706676737561	0.059627104524105
PF10442	2	PFAM	0.165150572292752	0.017915177424004	0.165150572292752	0.017915177424004
PF04916	3	PFAM	0.159368668626922	0.04693449827998	0.165189847200009	0.0272535118151665
PF03847	1	PFAM	0.165217011444317	0	0.165217011444317	NA
PF01545	5	PFAM	0.16687253461482	0.113657829335733	0.16524479965326	0.0296169226392771
PF03692	1	PFAM	0.165278586109627	0	0.165278586109627	NA
PF07250	18	PFAM	0.127078057510972	0.0849597097821745	0.165487056503158	0.0236584318404103
PF00620	1	PFAM	0.165949358286264	0	0.165949358286264	NA
PF04882	1	PFAM	0.165984621130179	0	0.165984621130179	NA
PF01137	2	PFAM	0.166020420242236	0.149830580213317	0.166020420242236	0.149830580213317
PF05189	2	PFAM	0.166020420242236	0.149830580213317	0.166020420242236	0.149830580213317
PF03641	2	PFAM	0.166022435299094	0.062273802735182	0.166022435299094	0.062273802735182
PF08543	2	PFAM	0.166126909107812	0.051139337125508	0.166126909107812	0.051139337125508
PF00781	5	PFAM	0.112153271394086	0.0590857295451515	0.166161690743697	0.0601650927197184
PF01504	3	PFAM	0.120783480405635	0.152537254464695	0.166452778383762	0.0909796269923257
PF06966	3	PFAM	0.0968047227018091	0.131739334624489	0.166479656188854	0.0836584316424455
PF08541	3	PFAM	0.173196496178749	0.123945411233613	0.166578941692073	0.0716363710843581
PF03330	11	PFAM	0.114205707592088	0.171172249926683	0.166960452242615	0.036207812855155
PF01343	3	PFAM	0.0832639713942121	0.131185051869493	0.16709558939849	0.0865646636276662
PF01812	2	PFAM	0.167323947586539	0.0618791686167465	0.167323947586539	0.0618791686167465
PF08495	3	PFAM	0.151316903860848	0.0282706863657505	0.167443022109948	0.0182050402812756
PF10369	1	PFAM	0.16748960495696	0	0.16748960495696	NA
PF01896	1	PFAM	0.167517546875529	0	0.167517546875529	NA
PF09754	1	PFAM	0.167648038738642	0	0.167648038738642	NA
PF00444	1	PFAM	0.167736839444606	0	0.167736839444606	NA
PF09084	1	PFAM	0.167795699302515	0	0.167795699302515	NA
PF09752	1	PFAM	0.167884533082851	0	0.167884533082851	NA
PF03448	2	PFAM	0.168050933402201	0.0816504450340658	0.168050933402201	0.0816504450340658
PF00170	15	PFAM	0.141905876521997	0.080478230084556	0.168169225672753	0.027356275103302
PF01509	3	PFAM	0.0956480822097833	0.198528401758735	0.168282998630086	0.12023643321586
PF10374	1	PFAM	0.168284513951363	0	0.168284513951363	NA
PF00512	9	PFAM	0.13160468527131	0.103136586597332	0.168508221717466	0.0341808070871594
PF10251	1	PFAM	0.168596084667803	0	0.168596084667803	NA
PF01951	1	PFAM	0.168785822750579	0	0.168785822750579	NA
PF00232	2	PFAM	0.168810877250532	0.14052525082256	0.168810877250532	0.14052525082256
PF02984	7	PFAM	0.127396029175388	0.130023115646299	0.168915484970673	0.0529507358047044
PF01764	23	PFAM	0.163042522493185	0.084701278383937	0.168972440143713	0.0135250466413812
PF02617	2	PFAM	0.169036209443753	0.109085727179312	0.169036209443753	0.109085727179312
PF01841	2	PFAM	0.169306435811842	0.0445447246278215	0.169306435811842	0.0445447246278215
PF00884	19	PFAM	0.132359677133036	0.133346151940275	0.169345159087613	0.0276971248495299
PF04614	1	PFAM	0.169399540968924	0	0.169399540968924	NA
PF03962	1	PFAM	0.169548916005148	0	0.169548916005148	NA
PF05548	48	PFAM	0.148565982716302	0.0828514286362447	0.169644243845301	0.0127780364119157
PF03644	1	PFAM	0.169715675355851	0	0.169715675355851	NA
PF01794	4	PFAM	0.169478202195243	0.111976761467957	0.169785942248063	0.0422207744322368
PF08022	4	PFAM	0.169478202195243	0.111976761467957	0.169785942248063	0.0422207744322368
PF04182	1	PFAM	0.169954550556167	0	0.169954550556167	NA
PF07058	1	PFAM	0.170378065803456	0	0.170378065803456	NA
PF08544	5	PFAM	0.133950526087202	0.217355087323548	0.170906565979894	0.0609202706998694
PF02598	1	PFAM	0.170967234504082	0	0.170967234504082	NA
PF08294	2	PFAM	0.171196752941024	0.0717958192288187	0.171196752941024	0.0717958192288187
PF07749	2	PFAM	0.171316018905438	0.0809492152076187	0.171316018905438	0.0809492152076187
PF04784	1	PFAM	0.171378818409175	0	0.171378818409175	NA
PF07724	10	PFAM	0.0771665989452929	0.0953470311023258	0.171656824288276	0.0706892182690664
PF00520	38	PFAM	0.17613981804646	0.0979432222610763	0.171810509296037	0.0146345707471938
PF00588	12	PFAM	0.155708835793607	0.140791901194835	0.172021515317869	0.0298026733058746
PF08146	1	PFAM	0.172193111218828	0	0.172193111218828	NA
PF12397	1	PFAM	0.172193111218828	0	0.172193111218828	NA
PF07978	2	PFAM	0.172256008832392	0.0231839581861445	0.172256008832392	0.0231839581861445
PF02182	2	PFAM	0.172326698263245	0.0726967469527945	0.172326698263245	0.0726967469527944
PF01019	1	PFAM	0.172358886545917	0	0.172358886545917	NA
PF09177	2	PFAM	0.172454741973139	0.161697637024458	0.172454741973139	0.161697637024458
PF05239	2	PFAM	0.172514882870642	0.000871957760475522	0.172514882870642	0.000871957760475509
PF07855	1	PFAM	0.172570733924781	0	0.172570733924781	NA
PF11378	1	PFAM	0.17259812020439	0	0.17259812020439	NA
PF07823	2	PFAM	0.172655337631397	0.0452065100999885	0.172655337631397	0.0452065100999885
PF04836	1	PFAM	0.172829618898009	0	0.172829618898009	NA
PF05004	1	PFAM	0.172829618898009	0	0.172829618898009	NA
PF11470	1	PFAM	0.172974868890271	0	0.172974868890271	NA
PF07034	1	PFAM	0.173255947443536	0	0.173255947443536	NA
PF04148	1	PFAM	0.173349043582894	0	0.173349043582894	NA
PF01782	1	PFAM	0.173386840631118	0	0.173386840631118	NA
PF08737	1	PFAM	0.173413494786524	0	0.173413494786524	NA
PF09382	2	PFAM	0.173686465722622	0.019077193687291	0.173686465722622	0.019077193687291
PF03803	2	PFAM	0.173785906790852	0.018047352321955	0.173785906790852	0.018047352321955
PF08519	1	PFAM	0.173806278681414	0	0.173806278681414	NA
PF01408	3	PFAM	0.183408886014392	0.0175588467490755	0.174226063092548	0.0111288854902902
PF05625	1	PFAM	0.174335075453115	0	0.174335075453115	NA
PF12239	1	PFAM	0.174470087683877	0	0.174470087683877	NA
PF00560	48	PFAM	0.146113212624003	0.145353506065027	0.174540039969727	0.0172100870932785
PF01923	1	PFAM	0.174703889067828	0	0.174703889067828	NA
PF09758	1	PFAM	0.174754195499956	0	0.174754195499956	NA
PF01082	5	PFAM	0.0953769931975072	0.207589046052082	0.174845000950111	0.0589700766166569
PF03712	5	PFAM	0.0953769931975072	0.207589046052082	0.174845000950111	0.0589700766166569
PF00420	1	PFAM	0.175289604768163	0	0.175289604768163	NA
PF04146	1	PFAM	0.175294500057492	0	0.175294500057492	NA
PF03462	3	PFAM	0.228526611616659	0.145899534937903	0.175358259843605	0.0883304958999508
PF03155	2	PFAM	0.175428764456965	0.00641863318278699	0.175428764456965	0.006418633182787
PF10453	1	PFAM	0.175610972373645	0	0.175610972373645	NA
PF07801	2	PFAM	0.175697743218135	0.00660318809447649	0.175697743218135	0.00660318809447649
PF08785	1	PFAM	0.175840209095887	0	0.175840209095887	NA
PF03747	7	PFAM	0.183419834963506	0.123433272308942	0.175902922984164	0.0400597676188699
PF08482	1	PFAM	0.176099627484145	0	0.176099627484145	NA
PF08637	1	PFAM	0.176196286479713	0	0.176196286479713	NA
PF02714	10	PFAM	0.169584921048374	0.127335572539252	0.176204055155851	0.0264002430252208
PF08240	16	PFAM	0.172581763689892	0.132108063389467	0.176258014847537	0.0257182354632574
PF06127	2	PFAM	0.176268429390518	0.035934973561865	0.176268429390518	0.035934973561865
PF09458	2	PFAM	0.176637915599303	0.0246402600938715	0.176637915599303	0.0246402600938715
PF06733	4	PFAM	0.195587720398134	0.150889641508816	0.176707712493742	0.0660273101857909
PF01388	5	PFAM	0.0691285222254549	0.152538732757024	0.176726610260204	0.0843106798557714
PF06278	1	PFAM	0.176904577991385	0	0.176904577991385	NA
PF07679	1	PFAM	0.177016191202616	0	0.177016191202616	NA
PF10644	1	PFAM	0.177122702858789	0	0.177122702858789	NA
PF01344	15	PFAM	0.194623590721047	0.10299304354674	0.177224234988677	0.0208839812135639
PF03031	12	PFAM	0.155820500048198	0.210119603630978	0.17724375447196	0.0456328071449227
PF04112	1	PFAM	0.17729135926958	0	0.17729135926958	NA
PF09725	1	PFAM	0.177402017444534	0	0.177402017444534	NA
PF00226	64	PFAM	0.15706025751443	0.214242565993078	0.17743534525657	0.0153196321468847
PF00246	8	PFAM	0.170001014647074	0.0487465217042148	0.177455887410104	0.0178119651084523
PF00300	17	PFAM	0.107394776990225	0.200388885761983	0.177511339212117	0.0336010752413027
PF08438	1	PFAM	0.177550902980544	0	0.177550902980544	NA
PF00107	14	PFAM	0.161602814416257	0.168127499963787	0.177802522153299	0.0301906855410628
PF05773	6	PFAM	0.16152065801222	0.201840237292912	0.178063829125718	0.0483045687736722
PF04874	1	PFAM	0.178085894690708	0	0.178085894690708	NA
PF12329	1	PFAM	0.178240074977427	0	0.178240074977427	NA
PF00538	3	PFAM	0.123718101597901	0.123582514558743	0.178250103519607	0.0763826820028678
PF06821	1	PFAM	0.178532186694134	0	0.178532186694134	NA
PF02135	4	PFAM	0.168455204815294	0.107269885722152	0.178632713213358	0.065471801830413
PF00501	14	PFAM	0.121217652371114	0.228887230041962	0.178715980285814	0.0439705233830576
PF08799	2	PFAM	0.178830996045406	0.149751846316699	0.178830996045406	0.149751846316699
PF01031	6	PFAM	0.103740303832522	0.329094835898135	0.17912804485254	0.0807405348264981
PF08514	1	PFAM	0.179138153578924	0	0.179138153578924	NA
PF01043	3	PFAM	0.104959567553149	0.174159042765803	0.179298830237397	0.107200927638134
PF07517	3	PFAM	0.104959567553149	0.174159042765803	0.179298830237397	0.107200927638134
PF07556	1	PFAM	0.179467814779976	0	0.179467814779976	NA
PF00063	4	PFAM	0.135160904163573	0.13693574801043	0.179483960765072	0.0892328345208064
PF00293	24	PFAM	0.139872252086591	0.148233254855631	0.179675793733052	0.027917901001302
PF10367	2	PFAM	0.179696925486085	0.053401010833282	0.179696925486085	0.053401010833282
PF01142	1	PFAM	0.180198851287186	0	0.180198851287186	NA
PF01018	3	PFAM	0.143615508829244	0.131671542002143	0.180496570241103	0.0782252186347665
PF09734	1	PFAM	0.180532579438663	0	0.180532579438663	NA
PF01607	4	PFAM	0.157789913866169	0.0869701087282883	0.180596443946257	0.0613591328663085
PF01624	3	PFAM	0.207378946039853	0.0944261700987816	0.180719744578202	0.0561228900611676
PF01903	1	PFAM	0.180719954696353	0	0.180719954696353	NA
PF07885	6	PFAM	0.181769378945708	0.0642039922727738	0.181142686866996	0.0315319841553296
PF07933	2	PFAM	0.181221138394542	0.0142051563772445	0.181221138394542	0.0142051563772445
PF08711	4	PFAM	0.176804777741289	0.123967669018422	0.181395447123279	0.0710984915113278
PF10172	1	PFAM	0.181523911343985	0	0.181523911343985	NA
PF12499	71	PFAM	0.16694940466747	0.117625910514495	0.181558388127243	0.0140630373181334
PF01544	6	PFAM	0.149792828811892	0.15192009058397	0.18196751935899	0.0476046125180634
PF09295	1	PFAM	0.182001594375983	0	0.182001594375983	NA
PF08777	1	PFAM	0.182025335618624	0	0.182025335618624	NA
PF10159	1	PFAM	0.182080719688783	0	0.182080719688783	NA
PF01094	1	PFAM	0.182084519121298	0	0.182084519121298	NA
PF06650	2	PFAM	0.182293367280983	0.0598189284886465	0.182293367280983	0.0598189284886465
PF03254	2	PFAM	0.182628884329998	0.0272086856958925	0.182628884329998	0.0272086856958925
PF00789	9	PFAM	0.165541960332686	0.0829027173805914	0.182710605959264	0.042644222673154
PF07683	14	PFAM	0.161307564499812	0.173271382875169	0.182743534446522	0.0397148205324044
PF04716	1	PFAM	0.182894835071184	0	0.182894835071184	NA
PF01323	3	PFAM	0.111908828165305	0.147147975921984	0.183150347602189	0.0921213735363907
PF08571	1	PFAM	0.183456731128497	0	0.183456731128497	NA
PF07569	1	PFAM	0.183479154432051	0	0.183479154432051	NA
PF09493	1	PFAM	0.183560027391081	0	0.183560027391081	NA
PF02996	4	PFAM	0.123074578009078	0.132093898718833	0.183867780265358	0.0892083281595361
PF00754	4	PFAM	0.204305000774348	0.0268748581381208	0.184143925042569	0.0216696435666591
PF09718	1	PFAM	0.184183651585547	0	0.184183651585547	NA
PF00035	4	PFAM	0.184442518873368	0.029725223816892	0.18420353604588	0.0126162043566874
PF04134	4	PFAM	0.174897388211639	0.268597407841272	0.184244652480495	0.0856482540665606
PF07732	7	PFAM	0.155439322268466	0.133065152777771	0.184281386806832	0.0411208854483941
PF05572	7	PFAM	0.201772384749785	0.1476214202555	0.184637080716714	0.0440847869357041
PF00394	3	PFAM	0.137815125946488	0.134430991015914	0.184692055754152	0.0810756359964061
PF04652	1	PFAM	0.184742603811602	0	0.184742603811602	NA
PF10693	1	PFAM	0.184785743762198	0	0.184785743762198	NA
PF09497	1	PFAM	0.184858888808752	0	0.184858888808752	NA
PF00112	20	PFAM	0.158524645666727	0.085037743787177	0.184912316037586	0.0197406597869097
PF03055	10	PFAM	0.158416658257113	0.153031072769228	0.184973717701215	0.0339172333519248
PF00233	31	PFAM	0.18467971659818	0.116659801326517	0.185212863326026	0.0170979458841927
PF09507	1	PFAM	0.185576816352249	0	0.185576816352249	NA
PF10394	1	PFAM	0.185622463580592	0	0.185622463580592	NA
PF01357	1	PFAM	0.185671681234661	0	0.185671681234661	NA
PF08032	1	PFAM	0.185925071391087	0	0.185925071391087	NA
PF02146	3	PFAM	0.206834424180093	0.041755189295623	0.186170780536694	0.0262280731251798
PF05608	1	PFAM	0.186325544640162	0	0.186325544640162	NA
PF00089	16	PFAM	0.190490115190873	0.22049563705163	0.186331733561532	0.0311619420021441
PF00092	10	PFAM	0.131919190801468	0.24051854455942	0.186363675706817	0.0464973047372486
PF01571	3	PFAM	0.154823242062212	0.170854656814684	0.186445813541525	0.0999021254787015
PF07059	4	PFAM	0.140094027946737	0.102582720036203	0.187083649468179	0.0740593255503812
PF00657	6	PFAM	0.180930433431235	0.118154367641219	0.187112391103223	0.0324232315828449
PF05684	2	PFAM	0.187151450968797	0.034815695575772	0.187151450968797	0.034815695575772
PF05899	1	PFAM	0.18734843801274	0	0.18734843801274	NA
PF08282	5	PFAM	0.167781945862643	0.01457050771638	0.187606447297034	0.0518352201848686
PF01152	11	PFAM	0.19561003814125	0.0981804008502247	0.18767730107604	0.0253161692458242
PF00201	3	PFAM	0.114803514638421	0.131772717263078	0.188021960042757	0.0844289732565503
PF09696	1	PFAM	0.188217226545581	0	0.188217226545581	NA
PF00312	3	PFAM	0.182181774227961	0.191398243168667	0.188326086855099	0.110546524023896
PF09140	1	PFAM	0.188461492883462	0	0.188461492883462	NA
PF07883	6	PFAM	0.187063237091716	0.0843278919946308	0.188646227561086	0.0203179057950457
PF01417	4	PFAM	0.189594127880345	0.139098558815621	0.188734993017432	0.0491883184443089
PF01765	2	PFAM	0.188797254169516	0.164000981584278	0.188797254169516	0.164000981584278
PF08263	3	PFAM	0.177438264984158	0.087666290130029	0.188812322737685	0.050932652648695
PF00797	1	PFAM	0.188844588373874	0	0.188844588373874	NA
PF09991	1	PFAM	0.188992621264472	0	0.188992621264472	NA
PF01738	5	PFAM	0.168324243389572	0.0935997682561038	0.189207944261687	0.0713009553717937
PF05023	2	PFAM	0.189234493032131	0.04274755552094	0.189234493032131	0.04274755552094
PF06842	1	PFAM	0.189296945016211	0	0.189296945016211	NA
PF03456	2	PFAM	0.18936569547486	0.087667417513656	0.18936569547486	0.087667417513656
PF09713	1	PFAM	0.189384134783444	0	0.189384134783444	NA
PF03200	2	PFAM	0.189771614692104	0.069096423648085	0.189771614692104	0.069096423648085
PF00328	7	PFAM	0.213451822350394	0.121018258923677	0.190130776549392	0.0346770323393076
PF05903	6	PFAM	0.213038939439821	0.196156046965167	0.190135930932803	0.0679778680188262
PF00439	13	PFAM	0.166979257040431	0.134616382170572	0.190441293745048	0.0319086782898808
PF00176	29	PFAM	0.188609793356559	0.118577156271178	0.190583501458653	0.0197343152179597
PF09234	1	PFAM	0.19072970887884	0	0.19072970887884	NA
PF04437	1	PFAM	0.190770995635702	0	0.190770995635702	NA
PF04855	1	PFAM	0.191153839610769	0	0.191153839610769	NA
PF01412	6	PFAM	0.146893458027479	0.197888054839435	0.191634736913805	0.0640996757612488
PF04130	5	PFAM	0.104540259189283	0.20206126015652	0.191684342337644	0.0619826591773668
PF07202	2	PFAM	0.191698676108788	0.0903641617038795	0.191698676108788	0.0903641617038795
PF00443	18	PFAM	0.173034161796868	0.182470877582994	0.191727500228775	0.0339604240153054
PF03924	16	PFAM	0.16083667911767	0.117218143783182	0.191737443629534	0.0257308871980238
PF01885	1	PFAM	0.191827605443138	0	0.191827605443138	NA
PF00326	12	PFAM	0.147041103211629	0.189226694652792	0.191827712705251	0.0342489800805118
PF04542	2	PFAM	0.192476498179691	0.0607604229827055	0.192476498179691	0.0607604229827055
PF03835	1	PFAM	0.192877095143875	0	0.192877095143875	NA
PF10403	1	PFAM	0.192877095143875	0	0.192877095143875	NA
PF10405	1	PFAM	0.192877095143875	0	0.192877095143875	NA
PF00790	3	PFAM	0.145531996807568	0.129362864371095	0.192935053223468	0.0783582329145465
PF04755	15	PFAM	0.146049324434432	0.182911622401711	0.193379950633781	0.0378815248615169
PF01367	1	PFAM	0.193602806260467	0	0.193602806260467	NA
PF02739	1	PFAM	0.193602806260467	0	0.193602806260467	NA
PF00136	4	PFAM	0.173905216417243	0.248944889649129	0.19360568482402	0.0899878313755391
PF03405	3	PFAM	0.0266173213375573	0.258248655716558	0.193825781553582	0.170939921273791
PF10162	7	PFAM	0.212818406136612	0.100456476231779	0.193839219834145	0.0290723201726792
PF01467	2	PFAM	0.193875758065913	0.187712261386945	0.193875758065913	0.187712261386945
PF04695	1	PFAM	0.194048509848148	0	0.194048509848148	NA
PF00020	1	PFAM	0.194169601714888	0	0.194169601714888	NA
PF00814	2	PFAM	0.194385295018972	0.0222376656673635	0.194385295018972	0.0222376656673635
PF10184	8	PFAM	0.171985160610289	0.170000649159665	0.194425803627567	0.0423162195818037
PF05768	1	PFAM	0.194429307319161	0	0.194429307319161	NA
PF00564	3	PFAM	0.142747218617135	0.13807553001162	0.194491012684167	0.0838111312343184
PF03061	5	PFAM	0.187949307936707	0.131464189364702	0.194627357175791	0.0698341966304526
PF10513	2	PFAM	0.194789010780727	0.10694325052332	0.194789010780727	0.10694325052332
PF12159	1	PFAM	0.19485506034682	0	0.19485506034682	NA
PF02277	1	PFAM	0.19486756158612	0	0.19486756158612	NA
PF05301	1	PFAM	0.194902220987511	0	0.194902220987511	NA
PF06862	1	PFAM	0.194908804747737	0	0.194908804747737	NA
PF04113	1	PFAM	0.19499580223651	0	0.19499580223651	NA
PF04263	1	PFAM	0.195044781183506	0	0.195044781183506	NA
PF04265	1	PFAM	0.195044781183506	0	0.195044781183506	NA
PF07496	5	PFAM	0.171612096336159	0.016244375831286	0.195488988766466	0.0447411643203161
PF00375	1	PFAM	0.195525903109032	0	0.195525903109032	NA
PF07699	8	PFAM	0.171009945294094	0.169738292926905	0.195681000704123	0.036541000790198
PF08806	2	PFAM	0.195917135061975	0.113401388160533	0.195917135061975	0.113401388160533
PF05139	1	PFAM	0.195944387679105	0	0.195944387679105	NA
PF02463	9	PFAM	0.120408436538377	0.160592031507115	0.196522982922466	0.051685745416204
PF02163	4	PFAM	0.170104982243766	0.158594280134948	0.196613752824755	0.0816097959571637
PF03638	3	PFAM	0.195360007015223	0.00814816734586951	0.196971832228952	0.00477287881283415
PF00082	20	PFAM	0.159834785979777	0.12294230594635	0.197077751939849	0.0403567032170563
PF05005	1	PFAM	0.197080718373081	0	0.197080718373081	NA
PF01847	5	PFAM	0.202142858676918	0.018249490225025	0.197293061306375	0.0258850226135455
PF02517	7	PFAM	0.158725493175972	0.0604956079521385	0.197543469730256	0.0506060922158261
PF00010	8	PFAM	0.164985032620384	0.198573175078471	0.197562260700203	0.0526054004662565
PF08608	1	PFAM	0.197877097257581	0	0.197877097257581	NA
PF08016	15	PFAM	0.177342796003602	0.149175801433334	0.198037857631983	0.0302753341034228
PF04884	5	PFAM	0.222956815015829	0.071371962592709	0.198215706287932	0.029749332876423
PF01697	5	PFAM	0.160928291194808	0.115522105946793	0.198646592250493	0.0425646640439997
PF01902	2	PFAM	0.198743550789927	0.027904419851653	0.198743550789927	0.027904419851653
PF00297	4	PFAM	0.126678075917818	0.19460452034815	0.19876807415604	0.119243699372026
PF01424	3	PFAM	0.213002773731119	0.062942167324473	0.199000206518862	0.0370079736629027
PF02207	1	PFAM	0.199004646974149	0	0.199004646974149	NA
PF05346	1	PFAM	0.199191762077855	0	0.199191762077855	NA
PF00924	8	PFAM	0.198104360319375	0.105762252086723	0.199449974648413	0.0331703057202241
PF02214	3	PFAM	0.237371467321943	0.104851415484609	0.199589030572679	0.0634151762176852
PF01746	3	PFAM	0.22474059365513	0.060058419678919	0.199622685628305	0.0368790624974036
PF04140	3	PFAM	0.196507187025519	0.0139225343588955	0.199653645368743	0.00819068806743081
PF01202	2	PFAM	0.199814703556334	0.102933311177268	0.199814703556334	0.102933311177268
PF09649	1	PFAM	0.199909436508982	0	0.199909436508982	NA
PF01866	2	PFAM	0.199935220301347	0.041852673525682	0.199935220301347	0.041852673525682
PF08424	1	PFAM	0.199965248570501	0	0.199965248570501	NA
PF09724	1	PFAM	0.200057965139737	0	0.200057965139737	NA
PF03399	2	PFAM	0.200280876922295	0.012861492487898	0.200280876922295	0.012861492487898
PF03989	1	PFAM	0.200424042160879	0	0.200424042160879	NA
PF00320	14	PFAM	0.171330662394991	0.152115264135284	0.200469525685795	0.0298092112308421
PF03473	2	PFAM	0.201125432024421	0.127638160877114	0.201125432024421	0.127638160877114
PF03476	2	PFAM	0.201125432024421	0.127638160877114	0.201125432024421	0.127638160877114
PF01925	5	PFAM	0.195841243284615	0.00857885557375201	0.201462771431266	0.0319897568089618
PF01476	16	PFAM	0.207570541843459	0.137503866128064	0.201477291648953	0.0266399736544199
PF02932	3	PFAM	0.171771073605502	0.135057327529424	0.201891281863112	0.0794164171283273
PF07744	1	PFAM	0.201935150521326	0	0.201935150521326	NA
PF05914	1	PFAM	0.201982007836734	0	0.201982007836734	NA
PF04072	8	PFAM	0.180740873895963	0.123820252353414	0.202666759866201	0.0356192253549273
PF01585	12	PFAM	0.221531278579184	0.135035766233394	0.202707306484306	0.0260001152528681
PF03537	1	PFAM	0.20277022410739	0	0.20277022410739	NA
PF12138	1	PFAM	0.20277022410739	0	0.20277022410739	NA
PF03171	26	PFAM	0.141499195256782	0.20952822513696	0.202948871788049	0.0378686842615932
PF04073	4	PFAM	0.202260173287158	0.0820423154124018	0.203203464808326	0.0378602451540566
PF08840	1	PFAM	0.203313046508361	0	0.203313046508361	NA
PF10561	1	PFAM	0.203316591322245	0	0.203316591322245	NA
PF09192	1	PFAM	0.203403349996174	0	0.203403349996174	NA
PF01532	2	PFAM	0.203721141562922	0.042574442560977	0.203721141562922	0.042574442560977
PF00829	2	PFAM	0.204121246384722	0.170420265992565	0.204121246384722	0.170420265992565
PF03370	1	PFAM	0.204152464206	0	0.204152464206	NA
PF08457	2	PFAM	0.204164038711706	0.0739924316189605	0.204164038711706	0.0739924316189605
PF01974	2	PFAM	0.204265769764323	0.000486630471193489	0.204265769764323	0.000486630471193503
PF01135	5	PFAM	0.186280100219044	0.092708093323734	0.204397616129302	0.0620046247056483
PF03133	14	PFAM	0.219408366444838	0.132139147907982	0.204983128706529	0.0259868089829701
PF02338	9	PFAM	0.209946382534519	0.098237830511068	0.205453324755871	0.0323595396046946
PF03381	2	PFAM	0.205721444813515	0.125586062946798	0.205721444813515	0.125586062946798
PF10508	1	PFAM	0.205802073610346	0	0.205802073610346	NA
PF01149	2	PFAM	0.205852457478512	0.068291180335973	0.205852457478512	0.068291180335973
PF06831	2	PFAM	0.205852457478512	0.068291180335973	0.205852457478512	0.068291180335973
PF05007	1	PFAM	0.206022225984193	0	0.206022225984193	NA
PF00412	1	PFAM	0.206080414988528	0	0.206080414988528	NA
PF12315	1	PFAM	0.206080414988528	0	0.206080414988528	NA
PF00708	1	PFAM	0.206251516195501	0	0.206251516195501	NA
PF01694	15	PFAM	0.205168183612413	0.106657331077074	0.206303598194452	0.0187936688024145
PF01900	2	PFAM	0.206576817839693	0.170110529444381	0.206576817839693	0.170110529444381
PF07103	1	PFAM	0.206610350285748	0	0.206610350285748	NA
PF05729	4	PFAM	0.225644755942045	0.068174183965398	0.206724054454699	0.0411148753281476
PF09778	1	PFAM	0.20673774387444	0	0.20673774387444	NA
